brand_model,price,year,mileage,fuel_type,transmission,emission_standard,body_type,region,brand,model
Hyundai Kona 1.6 HEV XTech fca 2wd DCT,15900,201911.0,79249,3,1,6,3.0,11.0,hyundai,kona
Fiat Panda 1.2 Easy,7300,201505.0,93000,2,0,6,2.0,11.0,fiat,panda
MINI Cooper D 5 porte CAMBIO AUT. NO VINCOLI,13900,201803.0,93000,1,1,6,2.0,11.0,mini,cooper
Alfa MiTo 1.3 JTDm 85CV 2015 neo patentati,4990,201505.0,219000,1,0,5,2.0,11.0,,
MASERATI Ghibli Ghibli 3.0 V6 ds 275cv auto TETT,19900,201401.0,193026,1,1,5,2.0,11.0,maserati,ghibli
FIAT Panda 1.0 MY24 S&S Hybrid 70CV KM0,9450,202404.0,40,3,0,6,2.0,11.0,fiat,panda
Peugeot 2008 PureTech 100 S&S Allure S&S,18800,202403.0,17316,2,0,6,3.0,11.0,peugeot,2008
Hummer H3 3.5 Platinum,10900,200506.0,180000,2,1,3,5.0,11.0,hummer,h3
Opel Astra 1.7 CDTI 110CV Station Wagon Cosmo,900,201101.0,205000,1,0,5,5.0,11.0,opel,astra
"Panda benzina e GPL della casa madre, ben tenuta",8600,201610.0,95000,4,0,6,0.0,11.0,,
RENAULT Captur 1ª serie Captur 1.2 TCe 120 CV ...,11000,201401.0,44000,2,1,5,3.0,11.0,renault,captur
Peugeot 207,1950,201102.0,325000,2,0,5,2.0,11.0,peugeot,207
Fiat Panda 1.3 MJT 95 CV S&S 4x4,12950,201604.0,96000,1,0,6,2.0,11.0,fiat,panda
CITROEN C3 C3 Picasso 1.6 hdi 16v Seduction FL,3500,201503.0,282867,1,0,5,1.0,11.0,citroen,c3
Dacia Sandero Stepway 1.6 8V GPL 85CV,7900,201210.0,125000,4,0,5,3.0,11.0,,
Micro car Liger js50,14500,202311.0,25000,1,1,6,6.0,11.0,,
Fiat 500X 1.4 MultiAir 140 CV Cross,12000,201502.0,120000,2,0,6,3.0,11.0,fiat,500x
Mercedes-benz CLA 180 CLA 180 d Automatic Shooting,24700,202103.0,93868,1,2,6,5.0,11.0,,
Ford kuga,10000,201606.0,145000,1,0,6,3.0,11.0,ford,kuga
Renault Clio dCi 8V 90CV Start&Stop 5 porte Energy,12000,201706.0,48000,1,0,6,2.0,11.0,renault,clio
FORD B-Max B-Max 1.4 Business Gpl 87cv E6,4990,201707.0,257338,4,0,6,1.0,11.0,ford,b-max
Volkswagen Golf R 2.0 DSG 5p.,23500,201608.0,162000,2,2,6,2.0,11.0,volkswagen,golf
PEUGEOT 5008 1.2 puretech t Allure s&s 130cv 7 POS,18500,202009.0,43599,2,1,6,3.0,11.0,peugeot,5008
CHEVROLET Spark,2990,201001.0,120000,2,0,5,6.0,11.0,chevrolet,spark
Jaguar F-Pace 2.0 D 180 CV AWD aut. Prestige,23500,201706.0,118000,1,1,6,3.0,11.0,jaguar,f-pace
Opel Grandland 1.2 Turbo 130 CV aut. GS Line,17600,202206.0,62322,2,1,6,3.0,11.0,opel,grandland
Renault Scenic Scénic X-Mod 1.5 dCi 110CV Dynamiqu,2550,200910.0,214000,1,0,5,1.0,11.0,renault,scenic
Opel Meriva 1.3 CDTI Elective,4900,201307.0,151285,1,0,5,1.0,11.0,opel,meriva
Ford Puma 1.0 EcoBoost Hybrid 125 CV S&S ST-Line,12800,202106.0,116463,3,0,6,2.0,11.0,ford,puma
FIAT 500 Cabrio 1.0 Hybrid 70cv Dolcevita 36 Rat,17900,202302.0,1,3,0,6,4.0,11.0,fiat,500
Fiat 500 1.0 Hybrid Dolcevita My24,15950,202403.0,17200,3,0,6,2.0,11.0,fiat,500
Fiat Doblo Doblò 1.4 T-Jet 16V Natural Power Loung,7990,201711.0,235000,5,0,6,1.0,11.0,fiat,doblo
Fiat Panda 1.2 Pop,5900,201210.0,134000,2,0,5,2.0,11.0,fiat,panda
SMART Fortwo Cabrio eq Prime 22kW,15900,202104.0,12109,0,1,7,4.0,11.0,smart,fortwo
Alfa Romeo Giulietta 1.4 Turbo 120 CV Distinctive,5990,201306.0,148000,2,0,5,2.0,11.0,alfa,romeo giulietta
Ford Puma 1.0 EcoBoost Hybrid ST-L 125CV,18900,202102.0,70049,3,0,6,3.0,11.0,ford,puma
Jeep Compass 1.6 Multijet II 2WD Limited 130CV,24950,202202.0,56800,1,0,6,3.0,11.0,jeep,compass
FIAT Grande Punto - 2006,1800,200606.0,124900,2,0,4,0.0,11.0,fiat,grande punto
Nissan Micra 1.2 12V 5 porte Acenta,4500,201111.0,114000,2,0,5,2.0,11.0,nissan,micra
Mitsubishi Lancer Evolution 2.0 T S-AWC MR TC-SST,33900,200903.0,157900,2,2,4,2.0,11.0,mitsubishi,lancer
Seat Ibiza 1.2 TSI 110 CV 3p. FR (unico proprietar,8700,201602.0,122000,2,0,6,,11.0,seat,ibiza
Fiat Panda 0.9 TwinAir Turbo S&S 4x4 City Cross,15900,202106.0,71661,2,0,6,6.0,11.0,fiat,panda
Audi SQ5 3.0 TDI Mhev Sp. Attitude 347CV quattro t,49900,202006.0,45200,3,1,6,3.0,11.0,audi,sq5
Porsche Cayman 2.7,51900,201305.0,49972,2,1,6,,11.0,porsche,cayman
BMW X1 xdrive18d xLine Plus auto,26600,202108.0,95801,1,1,6,3.0,11.0,bmw,x1
Audi A3 SPB 1.6 TDI 116 CV Sport,14900,201807.0,177000,1,0,6,2.0,11.0,audi,a3
Panda,3900,200702.0,72000,2,0,4,0.0,11.0,,
FIAT 500 1.0 Hybrid Dolcevita 70CV tetto in v...,13490,202402.0,13261,3,0,6,2.0,11.0,fiat,500
Nissan Micra C C Active Luxury,3990,200809.0,180162,4,0,4,4.0,11.0,nissan,micra
Audi A5 coupe 2.0 tfsi,2000,200903.0,180000,2,0,5,,11.0,audi,a5
Fiat Punto Evo Punto Evo 1.3 Mjt 90 CV 5 porte Dyn,3490,201001.0,269818,1,0,4,2.0,11.0,fiat,punto
Fiat cinquecento sporting,5200,199704.0,112000,2,0,3,2.0,11.0,,
Nissan Qashqai 2.0 dCi DPF Tekna,5790,201012.0,186428,1,0,5,3.0,11.0,nissan,qashqai
Fiat Tipo Lounge 1.6 Mjt 120cv 2018 km 81000 Euro6,10900,201806.0,81000,1,0,6,5.0,11.0,fiat,tipo
Jeep Compass 1.3 T4 190CV PHEV 4XE LIMITED CON PRE,17900,202011.0,69000,3,1,6,3.0,11.0,jeep,compass
Fiat Grande Punto 1.2 3 porte GPL,1900,200801.0,180000,2,0,4,2.0,11.0,fiat,grande punto
Ford Ka 1.2 Ti-VCT - Gpl,7990,201706.0,63000,2,0,6,2.0,11.0,ford,ka
Audi A5 Sportback 40 2.0 tdi ultra S-Line 190cv s-,28900,201901.0,53000,1,1,6,,11.0,audi,a5
Alfa Romeo Giulietta 1.4 Turbo 120 CV Distinctive,5500,201104.0,190000,2,0,5,2.0,11.0,alfa,romeo giulietta
Land Rover Range Rover Evoque 2.0D I4 150CV AWD Bu,29900,202005.0,49000,3,1,6,3.0,11.0,land,rover range rover
Skoda Kamiq 1.0 g-tec Ambition 90cv IDONEA NEOPATE,13000,202110.0,91700,5,0,6,3.0,11.0,skoda,kamiq
Mercedes-benz A 35 AMG Race Edition,34999,201909.0,70000,2,2,6,2.0,11.0,,
JEEP Renegade VD00373,15499,202010.0,57247,2,0,6,3.0,11.0,jeep,renegade
Seat Leon Sportstourer 2.0 TDI 150 CV DSG Style,15900,202012.0,97861,1,2,6,5.0,11.0,seat,leon
FIAT 500X MM94371,11399,201711.0,75692,2,0,6,3.0,11.0,fiat,500x
Volkswagen Polo 1.0 TSI R-Line 95CV,21900,202310.0,32100,2,0,6,2.0,11.0,volkswagen,polo
Volkswagen Golf 7 1.6 TDI 110CV Comfortline Euro 6,9900,201501.0,150000,1,0,6,1.0,11.0,volkswagen,golf
AUDI A3 SPB 35 TFSI S tronic S line edition,34900,202407.0,22700,3,2,6,2.0,11.0,audi,a3
Skoda Citigo 5p 1.0 Design Edition 60cv,7900,201803.0,55887,2,0,6,2.0,11.0,skoda,citigo
Dr Dr 4.0 dr 4.0 1.5 Bi-Fuel GPL ** PROMO **,19490,202311.0,1,4,0,6,3.0,11.0,,
Citroen C3 PureTech 82 Shine,7900,201902.0,85000,2,0,6,2.0,11.0,citroen,c3
JEEP Compass LV75298,16099,202007.0,109155,2,0,6,3.0,11.0,jeep,compass
FIAT 500X EY38976,10199,201507.0,92866,2,0,6,3.0,11.0,fiat,500x
JEEP Renegade TR56775,15899,202009.0,63013,2,0,6,3.0,11.0,jeep,renegade
Peugeot Rifter BlueHDi 100 Allure Standard,19200,201910.0,87000,1,0,6,1.0,11.0,peugeot,rifter
MERCEDES-BENZ GLA 200 KT01099,20899,201707.0,23924,2,1,6,3.0,11.0,,
FORD EcoSport XA38670,14399,202009.0,33363,2,0,6,3.0,11.0,ford,ecosport
PEUGEOT 2008 XL50524,10199,201910.0,33930,2,0,6,3.0,11.0,peugeot,2008
AUDI Q3 SPB 40 TDI quattro S tronic S line editi,51900,202505.0,1,1,2,6,3.0,11.0,audi,q3
MINI Countryman LS78711,29099,202304.0,17327,2,1,6,3.0,11.0,mini,countryman
DACIA Duster WA84738,17499,202301.0,14643,2,0,6,3.0,11.0,,
Yaris Cross HYBRID RITIRO USATO//NOLEGGIO,19990,202212.0,49863,3,1,6,3.0,11.0,,
FIAT 500X PC49477,14699,202008.0,116196,2,1,6,3.0,11.0,fiat,500x
DS AUTOMOBILES DS 3 Crossback AC64515,15299,202105.0,65175,2,0,6,3.0,11.0,,
VOLKSWAGEN T-Cross ZA49630,16999,202107.0,32133,2,0,6,3.0,11.0,volkswagen,t-cross
Renault Captur 1.6 E-Tech hybrid RS Line 145c...,18900,202110.0,58971,3,1,6,3.0,11.0,renault,captur
RENAULT Captur WE46441,16099,202110.0,31195,2,0,6,3.0,11.0,renault,captur
MINI Countryman LX88272,22799,202007.0,45352,2,1,6,3.0,11.0,mini,countryman
AUDI A1 SPB 30 TFSI 116CV Identity Black S-line,26500,202409.0,18000,2,1,6,2.0,11.0,audi,a1
Mini Cooper D Clubman Mini 1.6 16V Cooper D Clubma,2990,200811.0,298490,1,0,4,6.0,11.0,mini,cooper
Fiat Punto 1.2i cat 5 porte Verve,790,200301.0,210218,2,0,3,2.0,11.0,fiat,punto
AUDI Q2 LF49461,29499,202403.0,6375,2,1,6,3.0,11.0,audi,q2
AUDI Q2 LJ96511,26799,202203.0,73251,2,1,6,3.0,11.0,audi,q2
SKODA Fabia PE05413,9299,201505.0,66063,2,0,6,5.0,11.0,skoda,fabia
FORD C-Max FD44211,11999,201901.0,27243,2,0,6,1.0,11.0,ford,c-max
AUDI A3 SPB 35 TDI S tronic S line edition Resty,35900,202406.0,17500,1,2,6,2.0,11.0,audi,a3
Fiat 500X 1.6 MultiJet 120 CV S-Design Cross,12800,201803.0,89000,1,0,6,3.0,11.0,fiat,500x
LAND ROVER RR Evoque 2ª serie - 2019,30000,201905.0,120000,1,1,6,3.0,11.0,,
PEUGEOT 3008 KS66797,20899,202103.0,40703,2,1,6,3.0,11.0,peugeot,3008
Seat Ibiza 1.4 TDI 90CV CR FR,12900,201705.0,69600,1,0,6,2.0,11.0,seat,ibiza
Mercedes gla (x156) - 2014,15000,201412.0,121000,1,1,6,3.0,11.0,,
Citroen C3 Shine 1.2 benzina 82cv 2019 km 33000,11000,201902.0,33000,2,0,6,2.0,11.0,citroen,c3
CITROEN C3 Aircross PP16856,11899,201911.0,72947,2,0,6,3.0,11.0,citroen,c3 aircross
Mercedes-Benz Classe A A 200 Automatic Premiu...,32900,202308.0,35900,3,1,6,2.0,11.0,,
Fiat Multipla 1.6 16V Natural Power Dynamic Garant,4900,200705.0,138000,5,0,4,1.0,11.0,fiat,multipla
AUDI A3 SPB 35 TFSI S tronic S line edition,34900,202407.0,20500,3,1,6,2.0,11.0,audi,a3
Alfa Romeo Giulietta 1.6 JTDm-2 105 CV Distinctive,3590,201206.0,276163,1,0,5,2.0,11.0,alfa,romeo giulietta
DS AUTOMOBILES DS 3 Crossback NV21039,14599,202108.0,72864,2,0,6,3.0,11.0,,
RENAULT Twingo Equilibre 22kWh,10900,202211.0,43536,0,1,7,2.0,11.0,renault,twingo
OPEL Karl AV47160,8899,201908.0,75580,2,0,6,1.0,11.0,opel,karl
Seat Arona 1.0 EcoTSI Style,14900,202301.0,20000,2,0,6,3.0,11.0,seat,arona
FIAT 500X NB25782,11099,201601.0,105059,2,0,6,3.0,11.0,fiat,500x
Volkswagen Caddy 1.6 TDI 102 CV 5p. Trendline,6490,201309.0,305250,1,0,5,1.0,11.0,volkswagen,caddy
BMW Serie 2 Active Tourer 218d Active Tourer ...,13900,201704.0,92303,1,0,6,1.0,11.0,,
SEAT Arona CN81925,12999,202105.0,46769,2,0,6,3.0,11.0,seat,arona
RENAULT Captur CV43116,18499,202209.0,11009,2,0,6,3.0,11.0,renault,captur
PEUGEOT 2008 NJ27266,9599,201612.0,97446,2,0,6,3.0,11.0,peugeot,2008
AUDI Q2 ME60369,17799,201607.0,59684,2,0,6,3.0,11.0,audi,q2
MAZDA CX-5 2.2 Homura awd 184cv auto,33900,202305.0,15500,1,1,6,3.0,11.0,mazda,cx-5
Opel Meriva 1.4 Turbo 120CV GPL Tech Cosmo,6990,201507.0,143049,4,0,6,1.0,11.0,opel,meriva
NISSAN Qashqai GT40172,17199,202001.0,34109,2,0,6,3.0,11.0,nissan,qashqai
Mercedes-Benz GLA 220 d Automatic Premium,44900,202303.0,14100,1,1,6,3.0,11.0,,
Mercedes-Benz Classe A A 200 d Automatic Prem...,32800,202311.0,23000,1,1,6,2.0,11.0,,
MG ZS JX46208,15199,202305.0,29757,2,0,6,3.0,11.0,mg,zs
FIAT 500X HU88109,16499,202102.0,19633,2,0,6,3.0,11.0,fiat,500x
"AUDI A1 SPB 30TFSI S line ""Telec/C.Play/LED",23500,202402.0,19300,2,0,6,2.0,11.0,audi,a1
AUDI A3 SPB 35 TFSI S tronic S line edition,38500,202503.0,1,3,2,6,2.0,11.0,audi,a3
Audi A3 2.0 16V TFSI quattro Ambition sline,10990,200505.0,206000,2,0,4,2.0,11.0,audi,a3
FIAT Punto 2ª serie - 2006,1500,200601.0,167000,2,0,3,0.0,11.0,fiat,punto
FORD EcoSport VV93435,14399,202003.0,15433,2,0,6,3.0,11.0,ford,ecosport
VOLKSWAGEN T-Roc KF93915,24799,202309.0,15436,2,0,6,3.0,11.0,volkswagen,t-roc
Alpine Alpine A110 1.8 S auto,69900,202303.0,24732,2,2,6,,11.0,,
VOLKSWAGEN T-Cross BS55868,16899,202103.0,35057,2,0,6,3.0,11.0,volkswagen,t-cross
FORD Tourneo Courier VR97310,12599,201907.0,53902,2,0,6,1.0,11.0,,
Bmw 116i uniproprietario,4799,202506.0,212592,2,0,4,2.0,11.0,,
OPEL Mokka X PR44974,13699,201902.0,70400,2,0,6,3.0,11.0,opel,mokka
HYUNDAI Kona TH06349,13999,202005.0,55028,2,0,6,3.0,11.0,hyundai,kona
MINI Countryman ZW53458,19099,201810.0,99024,2,1,6,3.0,11.0,mini,countryman
MERCEDES-BENZ CLA 180 LA85819,25599,202302.0,24726,2,0,6,5.0,11.0,,
DACIA Duster WS38042,18499,202208.0,51190,2,1,6,3.0,11.0,,
AUDI A4 Avant 2.0 TDI 150 CV S tronic S line edi,20950,201901.0,109000,1,1,6,5.0,11.0,audi,a4
AUDI Q2 30 TDI S tronic S line Edition,31500,202403.0,23140,1,2,6,3.0,11.0,audi,q2
RENAULT Clio 1.2 BENZ 75CV 5 porte ADATTA A NEOP,6950,201212.0,125000,2,0,5,2.0,11.0,renault,clio
DACIA Sandero ZJ83200,12299,202109.0,66725,2,0,6,3.0,11.0,,
VOLKSWAGEN Taigo TT09861,19399,202202.0,56857,2,1,6,3.0,11.0,volkswagen,taigo
OPEL Meriva FB03841,9699,201602.0,51171,2,1,6,1.0,11.0,opel,meriva
NISSAN Qashqai MF94760,15599,201906.0,63725,2,0,6,3.0,11.0,nissan,qashqai
AUDI Q2 KU53914,21099,201906.0,65439,2,1,6,3.0,11.0,audi,q2
MERCEDES-BENZ B 180 TP62068,22499,202105.0,23833,2,0,6,1.0,11.0,,
"AUDI A1 SPB 30TFSI S line ""Telec/C.Play/LED",23500,202402.0,19000,2,0,6,2.0,11.0,audi,a1
MERCEDES-BENZ B 200 SX54920,14099,201609.0,119404,2,1,6,1.0,11.0,,
RENAULT Captur MM67605,13499,201906.0,42471,2,0,6,3.0,11.0,renault,captur
OPEL Meriva 1.4 Turbo 120CV G.P.L/TAGLIANDATA,4790,201008.0,169900,4,0,5,1.0,11.0,opel,meriva
"AUDI A1 SPB 30TFSI S line ""Telec/C.Play/LED",23500,202402.0,24300,2,0,6,2.0,11.0,audi,a1
OPEL Karl TN09889,9299,201806.0,82596,2,1,6,1.0,11.0,opel,karl
SUZUKI Samurai 1.5 TD Berlina De Luxe,6500,200206.0,211093,1,0,2,5.0,11.0,,
Kia Picanto 1.0 12V 5 porte City,5500,201311.0,99000,2,0,5,2.0,11.0,kia,picanto
FIAT 500X AR03396,14099,201906.0,70196,2,0,6,3.0,11.0,fiat,500x
PEUGEOT 2008 LN76307,12099,201705.0,34906,2,0,6,3.0,11.0,peugeot,2008
RENAULT Clio 1.2 BENZ 75 5 porte Dynamique OK NE,3950,200802.0,105000,2,0,4,2.0,11.0,renault,clio
BMW X2 DK87556,23599,202010.0,56613,2,1,6,3.0,11.0,bmw,x2
FIAT Grande Punto 1.3 Mjt 90 CV 5 porte,3500,200908.0,191031,1,0,4,2.0,11.0,fiat,grande punto
HYUNDAI Bayon MU35823,13999,202204.0,53613,2,0,6,3.0,11.0,hyundai,bayon
Fiat panda 4x4 2002,8500,200205.0,109000,2,0,3,3.0,11.0,fiat,panda 4x4
CITROEN C4 CC10971,16599,202210.0,35723,2,0,6,3.0,11.0,citroen,c4
MINI Countryman GK96328,29799,202310.0,15683,2,1,6,3.0,11.0,mini,countryman
VOLKSWAGEN T-Cross EJ31596,14299,201911.0,60451,2,0,6,3.0,11.0,volkswagen,t-cross
KIA Stonic BP61565,14999,202109.0,28631,2,0,6,3.0,11.0,kia,stonic
FORD EcoSport JN62070,10499,201705.0,97962,2,0,6,3.0,11.0,ford,ecosport
DACIA Lodgy HX04560,9199,201709.0,74623,2,0,6,1.0,11.0,dacia,lodgy
HYUNDAI Kona KK27032,13199,201909.0,25517,2,0,6,3.0,11.0,hyundai,kona
FIAT 500X YM14537,19399,202102.0,30794,2,1,6,3.0,11.0,fiat,500x
MERCEDES-BENZ C 200 d mhev Advanced auto,38500,202405.0,10069,3,1,6,2.0,11.0,,
AUDI A3 SPB 1.0 TFSI 116 CV Sport,13950,201706.0,129000,2,0,6,2.0,11.0,audi,a3
OPEL Mokka X PJ54717,11299,201705.0,72087,2,0,6,3.0,11.0,opel,mokka
FIAT 500X LX89766,15299,202104.0,46909,2,1,6,3.0,11.0,fiat,500x
AUDI Q3 HB06643,37499,202205.0,48934,2,1,6,3.0,11.0,audi,q3
VOLKSWAGEN Tiguan BJ92782,15499,201806.0,56485,2,0,6,3.0,11.0,volkswagen,tiguan
AUDI A3 SPB 35 TDI S tronic S line edition Resty,35900,202406.0,17500,1,2,6,2.0,11.0,audi,a3
CITROEN Berlingo WM48189,20699,202206.0,8306,2,0,6,1.0,11.0,citroen,berlingo
VOLVO XC40 UL90725,22599,201908.0,37701,2,1,6,3.0,11.0,volvo,xc40
OPEL Meriva FP01234,8199,201605.0,68043,2,0,6,1.0,11.0,opel,meriva
FORD Puma 1.0 EcoB. Hyb. 125CV aut. Tit. Des. SINI,7000,202202.0,35000,3,2,6,3.0,11.0,ford,puma
RENAULT Captur YE23315,12399,201911.0,65750,2,0,6,3.0,11.0,renault,captur
JEEP Avenger MJ96946,23399,202312.0,13175,2,0,6,3.0,11.0,,
MINI Clubman AG59870,21399,202204.0,26876,2,1,6,5.0,11.0,mini,clubman
FORD EcoSport JN99113,14499,202106.0,33185,2,0,6,3.0,11.0,ford,ecosport
OPEL Mokka X JW47868,11399,201805.0,109496,2,0,6,3.0,11.0,opel,mokka
MINI Cooper S 1.6 16V 170cv Park Lane/PELLE/TETT,6990,200609.0,119000,2,0,4,0.0,11.0,mini,cooper s
JEEP Renegade FG24042,14099,201901.0,59271,2,0,6,3.0,11.0,jeep,renegade
DACIA Duster LX07611,11699,202006.0,123465,2,0,6,3.0,11.0,,
LANCIA Ypsilon 1.2 69 CV 5 porte GPL Ecochic Bla,9500,202006.0,84000,4,0,6,2.0,11.0,lancia,ypsilon
SEAT Tarraco AH54259,21599,202102.0,37593,2,0,6,3.0,11.0,seat,tarraco
LANCIA Ypsilon 1.3 MJT 16V 95 CV 5p. S&S Gold,4990,201209.0,149800,1,0,5,2.0,11.0,lancia,ypsilon
FORD Maverick 2.5 turbodiesel,2290,199706.0,300000,1,0,1,2.0,11.0,ford,maverick
MG ZS LM11957,14699,202203.0,16045,2,0,6,3.0,11.0,mg,zs
Opel Corsa 1.4 90CV GPL Tech 5 porte Innovation,10990,201901.0,57000,4,0,6,2.0,11.0,opel,corsa
OPEL Karl KJ64363,7899,201512.0,65283,2,0,6,1.0,11.0,opel,karl
PEUGEOT 2008 NM64266,14799,201912.0,15074,2,1,6,3.0,11.0,peugeot,2008
FORD EcoSport TD53278,16899,202203.0,31827,2,0,6,3.0,11.0,ford,ecosport
OPEL Mokka 1.4 T Ecotec 140 CV 4x4 S&S Ego,9990,201507.0,93281,2,0,5,3.0,11.0,opel,mokka
FORD EcoSport AZ62985,16099,202105.0,27517,2,0,6,3.0,11.0,ford,ecosport
Lancia Ypsilon 1.2 69 CV 5 porte GPL Ecochic Gold,9900,201902.0,90689,4,0,6,2.0,11.0,lancia,ypsilon
MG ZS PP91749,14899,202309.0,19248,2,0,6,3.0,11.0,mg,zs
AUDI A3 SPB 35 TDI S tronic S line edition Resty,35900,202406.0,12000,1,2,6,2.0,11.0,audi,a3
Citroen C3 PureTech 110 S&S Elle,12900,202303.0,49455,2,0,6,2.0,11.0,citroen,c3
OPEL Corsa Corsa 5p 1.4 Innovation (cosmo) Gpl 9,5990,201702.0,189309,4,0,6,2.0,11.0,opel,corsa
Bmw X2 M X2 xDriveM35i CON SOLI 20.000 km strafull,41990,202012.0,19000,2,1,6,3.0,11.0,bmw,x2
CUPRA Formentor MT91888,24399,202209.0,48956,2,1,6,3.0,11.0,,
Bmw 116 116d cat 5 porte Futura DPF,4900,200905.0,187000,1,0,4,2.0,11.0,,
Fiat 500l - 2017,9500,201706.0,230000,1,0,6,2.0,11.0,fiat,500l
AUDI A3 SPB 35 TDI S tronic S line edition Resty,35900,202406.0,11800,1,2,6,2.0,11.0,audi,a3
AUDI A3 SPB 35 TDI S tronic S line edition Resty,34900,202406.0,21000,1,2,6,2.0,11.0,audi,a3
NISSAN Qashqai 1.6 dCi 4WD 360,10990,201406.0,126981,1,0,5,3.0,11.0,nissan,qashqai
Jeep Renegade 1.0 T3 Limited,17800,202302.0,57700,2,0,6,3.0,11.0,jeep,renegade
SUZUKI Vitara VL16615,17599,201811.0,23917,2,0,6,3.0,11.0,suzuki,vitara
VOLKSWAGEN Polo GTI 1.8 5p. BlueMotion Technology,11990,201512.0,118391,2,0,6,2.0,11.0,volkswagen,polo
PEUGEOT 208 PureTech 75 cv Active PROMO CAR SERE,13990,202205.0,58992,2,0,6,2.0,11.0,peugeot,208
Jeep Renegade 1.0 T3 Limited,18200,202011.0,57200,2,0,6,3.0,11.0,jeep,renegade
Mercedes-Benz CLA Coupé CLA 180 Automatic Pro...,33500,202401.0,16300,3,1,6,2.0,11.0,,
Fiat 500 1.2 Rockstar OK NEO PATENTATI,9890,201910.0,67650,2,0,6,2.0,11.0,fiat,500
FORD Focus GV86237,14599,201905.0,52694,2,0,6,5.0,11.0,ford,focus
AUDI A3 SPB 35 TDI S tronic S line edition Resty,34900,202406.0,23000,1,2,6,2.0,11.0,audi,a3
FIAT 500L 1.4 95 CV Pop Star GPL-UNIPRO,8950,201603.0,138314,4,0,6,1.0,11.0,fiat,500l
JEEP Renegade UH33967,13199,201905.0,89781,2,0,6,3.0,11.0,jeep,renegade
SKODA Kamiq TJ90041,19299,202303.0,29170,2,0,6,3.0,11.0,skoda,kamiq
CITROEN C3 PureTech 82 S&S Feel,10000,201909.0,28000,2,0,6,2.0,11.0,citroen,c3
500 abarth,10990,201307.0,130000,2,0,5,0.0,11.0,,
HYUNDAI Tucson 1.6 hev Exellence 2wd auto,24500,202103.0,68795,3,1,6,3.0,11.0,hyundai,tucson
OPEL Mokka X XV16570,17199,202204.0,42497,2,0,6,3.0,11.0,opel,mokka
HYUNDAI Kona CB51956,17299,201807.0,48630,2,1,6,3.0,11.0,hyundai,kona
Alpine A110 Alpine 1.8 Legende auto,61900,201907.0,2416,2,1,6,,11.0,,
MG ZS MP22923,15199,202204.0,65285,2,0,6,3.0,11.0,mg,zs
Fiat Panda 1.0 FireFly S&S Hybrid Easy,10400,202102.0,54200,3,0,6,2.0,11.0,fiat,panda
VOLKSWAGEN T-Cross 1.0 TSI 110CV GPL Advanced LE,17500,202209.0,77000,4,0,6,3.0,11.0,volkswagen,t-cross
FIAT Sedici - 2010,6000,201012.0,92000,2,0,5,3.0,11.0,fiat,sedici
KIA Sportage GX21487,17499,202107.0,44202,2,0,6,3.0,11.0,kia,sportage
PEUGEOT 3008 TL03529,16799,201902.0,49075,2,1,6,3.0,11.0,peugeot,3008
Peugeot 206 1.6 HDi FAP CC RC Line,4300,200605.0,193961,1,0,4,4.0,11.0,peugeot,206
RENAULT Captur JB79887,12099,201905.0,83731,2,0,6,3.0,11.0,renault,captur
AUDI A3 SPB 35 TDI S tronic S line edition Resty,34400,202406.0,26000,1,2,6,2.0,11.0,audi,a3
MERCEDES-BENZ CLA 200 Automatic Premium,31900,202210.0,48150,2,2,6,2.0,11.0,,
BMW 116 d 5p. OK NEOPATENTATI!!!,7500,201309.0,170000,1,0,5,2.0,11.0,,
PEUGEOT 2008 EA61020,19999,202109.0,50926,2,1,6,3.0,11.0,peugeot,2008
AUDI Q2 35 TDI S tronic S line Edition,33500,202404.0,27800,1,2,6,3.0,11.0,audi,q2
Porsche Cayenne - 2019,45000,201905.0,145000,2,1,6,3.0,11.0,porsche,cayenne
FIAT Doblo Doblò 1ª serie 1.6i 16V cat Malibù GP,2790,200306.0,279105,4,0,3,1.0,11.0,fiat,doblo
AUDI A3 SPB 35 TDI S tronic S line edition Resty,32900,202406.0,29000,1,2,6,2.0,11.0,audi,a3
PEUGEOT 2008 DZ69231,9199,201611.0,102030,2,0,6,3.0,11.0,peugeot,2008
Citroen C3 PureTech 82 Exclusive,6990,201410.0,88509,2,1,6,2.0,11.0,citroen,c3
KIA Carens ME40583,9899,201609.0,101791,2,0,6,1.0,11.0,kia,carens
Mercedes-benz GLB 200 GLB 200 Automatic Sport Plus,33900,202110.0,39000,2,1,6,3.0,11.0,,
SEAT Ateca PW75649,24399,202302.0,26563,2,1,6,3.0,11.0,seat,ateca
RENAULT Captur JZ62145,13799,201910.0,67709,2,0,6,3.0,11.0,renault,captur
FIAT Punto 1.4 8V 77CV GPL 5 porte Lounge,3950,201203.0,239995,4,0,5,2.0,11.0,fiat,punto
AUDI Q3 SPB 40 TDI quattro S tronic S line editi,51900,202505.0,1,1,2,6,3.0,11.0,audi,q3
OPEL Mokka SC77061,22399,202404.0,6834,2,1,6,3.0,11.0,opel,mokka
VOLVO XC40 JN79756,26199,202303.0,32650,2,0,6,3.0,11.0,volvo,xc40
BMW X1 LV61853,16899,201609.0,59954,2,0,6,3.0,11.0,bmw,x1
SKODA Kamiq YX79213,18699,202110.0,33614,2,1,6,3.0,11.0,skoda,kamiq
