brand_model,price,year,mileage,fuel_type,transmission,emission_standard,body_type,region,brand,model
Audi A5 Sportback 40 2.0 tdi ultra S-Line 190cv s-,28900,201901.0,53000,1,1,6,,11.0,audi,a5
Alfa Romeo Giulietta 1.4 Turbo 120 CV Distinctive,5500,201104.0,190000,2,0,5,2.0,11.0,alfa romeo,romeo giulietta
Land Rover Range Rover Evoque 2.0D I4 150CV AWD Bu,29900,202005.0,49000,3,1,6,3.0,11.0,land rover,rover range rover
Skoda Kamiq 1.0 g-tec Ambition 90cv IDONEA NEOPATE,13000,202110.0,91700,5,0,6,3.0,11.0,skoda,kamiq
JEEP Renegade VD00373,15499,202010.0,57247,2,0,6,3.0,11.0,jeep,renegade
Seat Leon Sportstourer 2.0 TDI 150 CV DSG Style,15900,202012.0,97861,1,2,6,5.0,11.0,seat,leon
FIAT 500X MM94371,11399,201711.0,75692,2,0,6,3.0,11.0,fiat,500x
Volkswagen Polo 1.0 TSI R-Line 95CV,21900,202310.0,32100,2,0,6,2.0,11.0,volkswagen,polo
Volkswagen Golf 7 1.6 TDI 110CV Comfortline Euro 6,9900,201501.0,150000,1,0,6,1.0,11.0,volkswagen,golf
AUDI A3 SPB 35 TFSI S tronic S line edition,34900,202407.0,22700,3,2,6,2.0,11.0,audi,a3
Skoda Citigo 5p 1.0 Design Edition 60cv,7900,201803.0,55887,2,0,6,2.0,11.0,skoda,citigo
Citroen C3 PureTech 82 Shine,7900,201902.0,85000,2,0,6,2.0,11.0,citroen,c3
JEEP Compass LV75298,16099,202007.0,109155,2,0,6,3.0,11.0,jeep,compass
FIAT 500X EY38976,10199,201507.0,92866,2,0,6,3.0,11.0,fiat,500x
JEEP Renegade TR56775,15899,202009.0,63013,2,0,6,3.0,11.0,jeep,renegade
Peugeot Rifter BlueHDi 100 Allure Standard,19200,201910.0,87000,1,0,6,1.0,11.0,peugeot,rifter
FORD EcoSport XA38670,14399,202009.0,33363,2,0,6,3.0,11.0,ford,ecosport
PEUGEOT 2008 XL50524,10199,201910.0,33930,2,0,6,3.0,11.0,peugeot,2008
AUDI Q3 SPB 40 TDI quattro S tronic S line editi,51900,202505.0,1,1,2,6,3.0,11.0,audi,q3
MINI Countryman LS78711,29099,202304.0,17327,2,1,6,3.0,11.0,mini,countryman
FIAT 500X PC49477,14699,202008.0,116196,2,1,6,3.0,11.0,fiat,500x
VOLKSWAGEN T-Cross ZA49630,16999,202107.0,32133,2,0,6,3.0,11.0,volkswagen,t-cross
Renault Captur 1.6 E-Tech hybrid RS Line 145c...,18900,202110.0,58971,3,1,6,3.0,11.0,renault,captur
RENAULT Captur WE46441,16099,202110.0,31195,2,0,6,3.0,11.0,renault,captur
MINI Countryman LX88272,22799,202007.0,45352,2,1,6,3.0,11.0,mini,countryman
AUDI A1 SPB 30 TFSI 116CV Identity Black S-line,26500,202409.0,18000,2,1,6,2.0,11.0,audi,a1
Mini Cooper D Clubman Mini 1.6 16V Cooper D Clubma,2990,200811.0,298490,1,0,4,6.0,11.0,mini,cooper
Fiat Punto 1.2i cat 5 porte Verve,790,200301.0,210218,2,0,3,2.0,11.0,fiat,punto
AUDI Q2 LF49461,29499,202403.0,6375,2,1,6,3.0,11.0,audi,q2
AUDI Q2 LJ96511,26799,202203.0,73251,2,1,6,3.0,11.0,audi,q2
SKODA Fabia PE05413,9299,201505.0,66063,2,0,6,5.0,11.0,skoda,fabia
FORD C-Max FD44211,11999,201901.0,27243,2,0,6,1.0,11.0,ford,c-max
AUDI A3 SPB 35 TDI S tronic S line edition Resty,35900,202406.0,17500,1,2,6,2.0,11.0,audi,a3
Fiat 500X 1.6 MultiJet 120 CV S-Design Cross,12800,201803.0,89000,1,0,6,3.0,11.0,fiat,500x
PEUGEOT 3008 KS66797,20899,202103.0,40703,2,1,6,3.0,11.0,peugeot,3008
Seat Ibiza 1.4 TDI 90CV CR FR,12900,201705.0,69600,1,0,6,2.0,11.0,seat,ibiza
Citroen C3 Shine 1.2 benzina 82cv 2019 km 33000,11000,201902.0,33000,2,0,6,2.0,11.0,citroen,c3
CITROEN C3 Aircross PP16856,11899,201911.0,72947,2,0,6,3.0,11.0,citroen,c3 aircross
Fiat Multipla 1.6 16V Natural Power Dynamic Garant,4900,200705.0,138000,5,0,4,1.0,11.0,fiat,multipla
AUDI A3 SPB 35 TFSI S tronic S line edition,34900,202407.0,20500,3,1,6,2.0,11.0,audi,a3
Alfa Romeo Giulietta 1.6 JTDm-2 105 CV Distinctive,3590,201206.0,276163,1,0,5,2.0,11.0,alfa romeo,romeo giulietta
RENAULT Twingo Equilibre 22kWh,10900,202211.0,43536,0,1,7,2.0,11.0,renault,twingo
OPEL Karl AV47160,8899,201908.0,75580,2,0,6,1.0,11.0,opel,karl
Seat Arona 1.0 EcoTSI Style,14900,202301.0,20000,2,0,6,3.0,11.0,seat,arona
FIAT 500X NB25782,11099,201601.0,105059,2,0,6,3.0,11.0,fiat,500x
SEAT Arona CN81925,12999,202105.0,46769,2,0,6,3.0,11.0,seat,arona
RENAULT Captur CV43116,18499,202209.0,11009,2,0,6,3.0,11.0,renault,captur
PEUGEOT 2008 NJ27266,9599,201612.0,97446,2,0,6,3.0,11.0,peugeot,2008
AUDI Q2 ME60369,17799,201607.0,59684,2,0,6,3.0,11.0,audi,q2
MAZDA CX-5 2.2 Homura awd 184cv auto,33900,202305.0,15500,1,1,6,3.0,11.0,mazda,cx-5
Opel Meriva 1.4 Turbo 120CV GPL Tech Cosmo,6990,201507.0,143049,4,0,6,1.0,11.0,opel,meriva
NISSAN Qashqai GT40172,17199,202001.0,34109,2,0,6,3.0,11.0,nissan,qashqai
MG ZS JX46208,15199,202305.0,29757,2,0,6,3.0,11.0,mg,zs
FIAT 500X HU88109,16499,202102.0,19633,2,0,6,3.0,11.0,fiat,500x
"AUDI A1 SPB 30TFSI S line ""Telec/C.Play/LED",23500,202402.0,19300,2,0,6,2.0,11.0,audi,a1
AUDI A3 SPB 35 TFSI S tronic S line edition,38500,202503.0,1,3,2,6,2.0,11.0,audi,a3
Audi A3 2.0 16V TFSI quattro Ambition sline,10990,200505.0,206000,2,0,4,2.0,11.0,audi,a3
FIAT Punto 2ª serie - 2006,1500,200601.0,167000,2,0,3,0.0,11.0,fiat,punto
FORD EcoSport VV93435,14399,202003.0,15433,2,0,6,3.0,11.0,ford,ecosport
VOLKSWAGEN T-Roc KF93915,24799,202309.0,15436,2,0,6,3.0,11.0,volkswagen,t-roc
VOLKSWAGEN T-Cross BS55868,16899,202103.0,35057,2,0,6,3.0,11.0,volkswagen,t-cross
OPEL Mokka X PR44974,13699,201902.0,70400,2,0,6,3.0,11.0,opel,mokka
HYUNDAI Kona TH06349,13999,202005.0,55028,2,0,6,3.0,11.0,hyundai,kona
MINI Countryman ZW53458,19099,201810.0,99024,2,1,6,3.0,11.0,mini,countryman
AUDI A4 Avant 2.0 TDI 150 CV S tronic S line edi,20950,201901.0,109000,1,1,6,5.0,11.0,audi,a4
AUDI Q2 30 TDI S tronic S line Edition,31500,202403.0,23140,1,2,6,3.0,11.0,audi,q2
RENAULT Clio 1.2 BENZ 75CV 5 porte ADATTA A NEOP,6950,201212.0,125000,2,0,5,2.0,11.0,renault,clio
VOLKSWAGEN Taigo TT09861,19399,202202.0,56857,2,1,6,3.0,11.0,volkswagen,taigo
OPEL Meriva FB03841,9699,201602.0,51171,2,1,6,1.0,11.0,opel,meriva
NISSAN Qashqai MF94760,15599,201906.0,63725,2,0,6,3.0,11.0,nissan,qashqai
AUDI Q2 KU53914,21099,201906.0,65439,2,1,6,3.0,11.0,audi,q2
"AUDI A1 SPB 30TFSI S line ""Telec/C.Play/LED",23500,202402.0,19000,2,0,6,2.0,11.0,audi,a1
RENAULT Captur MM67605,13499,201906.0,42471,2,0,6,3.0,11.0,renault,captur
OPEL Meriva 1.4 Turbo 120CV G.P.L/TAGLIANDATA,4790,201008.0,169900,4,0,5,1.0,11.0,opel,meriva
"AUDI A1 SPB 30TFSI S line ""Telec/C.Play/LED",23500,202402.0,24300,2,0,6,2.0,11.0,audi,a1
OPEL Karl TN09889,9299,201806.0,82596,2,1,6,1.0,11.0,opel,karl
Kia Picanto 1.0 12V 5 porte City,5500,201311.0,99000,2,0,5,2.0,11.0,kia,picanto
FIAT 500X AR03396,14099,201906.0,70196,2,0,6,3.0,11.0,fiat,500x
PEUGEOT 2008 LN76307,12099,201705.0,34906,2,0,6,3.0,11.0,peugeot,2008
RENAULT Clio 1.2 BENZ 75 5 porte Dynamique OK NE,3950,200802.0,105000,2,0,4,2.0,11.0,renault,clio
BMW X2 DK87556,23599,202010.0,56613,2,1,6,3.0,11.0,bmw,x2
FIAT Grande Punto 1.3 Mjt 90 CV 5 porte,3500,200908.0,191031,1,0,4,2.0,11.0,fiat,grande punto
HYUNDAI Bayon MU35823,13999,202204.0,53613,2,0,6,3.0,11.0,hyundai,bayon
Fiat panda 4x4 2002,8500,200205.0,109000,2,0,3,3.0,11.0,fiat,panda 4x4
CITROEN C4 CC10971,16599,202210.0,35723,2,0,6,3.0,11.0,citroen,c4
MINI Countryman GK96328,29799,202310.0,15683,2,1,6,3.0,11.0,mini,countryman
VOLKSWAGEN T-Cross EJ31596,14299,201911.0,60451,2,0,6,3.0,11.0,volkswagen,t-cross
KIA Stonic BP61565,14999,202109.0,28631,2,0,6,3.0,11.0,kia,stonic
FORD EcoSport JN62070,10499,201705.0,97962,2,0,6,3.0,11.0,ford,ecosport
DACIA Lodgy HX04560,9199,201709.0,74623,2,0,6,1.0,11.0,dacia,lodgy
HYUNDAI Kona KK27032,13199,201909.0,25517,2,0,6,3.0,11.0,hyundai,kona
FIAT 500X YM14537,19399,202102.0,30794,2,1,6,3.0,11.0,fiat,500x
AUDI A3 SPB 1.0 TFSI 116 CV Sport,13950,201706.0,129000,2,0,6,2.0,11.0,audi,a3
OPEL Mokka X PJ54717,11299,201705.0,72087,2,0,6,3.0,11.0,opel,mokka
FIAT 500X LX89766,15299,202104.0,46909,2,1,6,3.0,11.0,fiat,500x
AUDI Q3 HB06643,37499,202205.0,48934,2,1,6,3.0,11.0,audi,q3
VOLKSWAGEN Tiguan BJ92782,15499,201806.0,56485,2,0,6,3.0,11.0,volkswagen,tiguan
AUDI A3 SPB 35 TDI S tronic S line edition Resty,35900,202406.0,17500,1,2,6,2.0,11.0,audi,a3
CITROEN Berlingo WM48189,20699,202206.0,8306,2,0,6,1.0,11.0,citroen,berlingo
VOLVO XC40 UL90725,22599,201908.0,37701,2,1,6,3.0,11.0,volvo,xc40
OPEL Meriva FP01234,8199,201605.0,68043,2,0,6,1.0,11.0,opel,meriva
FORD Puma 1.0 EcoB. Hyb. 125CV aut. Tit. Des. SINI,7000,202202.0,35000,3,2,6,3.0,11.0,ford,puma
RENAULT Captur YE23315,12399,201911.0,65750,2,0,6,3.0,11.0,renault,captur
MINI Clubman AG59870,21399,202204.0,26876,2,1,6,5.0,11.0,mini,clubman
FORD EcoSport JN99113,14499,202106.0,33185,2,0,6,3.0,11.0,ford,ecosport
OPEL Mokka X JW47868,11399,201805.0,109496,2,0,6,3.0,11.0,opel,mokka
MINI Cooper S 1.6 16V 170cv Park Lane/PELLE/TETT,6990,200609.0,119000,2,0,4,0.0,11.0,mini,cooper s
JEEP Renegade FG24042,14099,201901.0,59271,2,0,6,3.0,11.0,jeep,renegade
LANCIA Ypsilon 1.2 69 CV 5 porte GPL Ecochic Bla,9500,202006.0,84000,4,0,6,2.0,11.0,lancia,ypsilon
SEAT Tarraco AH54259,21599,202102.0,37593,2,0,6,3.0,11.0,seat,tarraco
LANCIA Ypsilon 1.3 MJT 16V 95 CV 5p. S&S Gold,4990,201209.0,149800,1,0,5,2.0,11.0,lancia,ypsilon
FORD Maverick 2.5 turbodiesel,2290,199706.0,300000,1,0,1,2.0,11.0,ford,maverick
MG ZS LM11957,14699,202203.0,16045,2,0,6,3.0,11.0,mg,zs
Opel Corsa 1.4 90CV GPL Tech 5 porte Innovation,10990,201901.0,57000,4,0,6,2.0,11.0,opel,corsa
OPEL Karl KJ64363,7899,201512.0,65283,2,0,6,1.0,11.0,opel,karl
PEUGEOT 2008 NM64266,14799,201912.0,15074,2,1,6,3.0,11.0,peugeot,2008
FORD EcoSport TD53278,16899,202203.0,31827,2,0,6,3.0,11.0,ford,ecosport
OPEL Mokka 1.4 T Ecotec 140 CV 4x4 S&S Ego,9990,201507.0,93281,2,0,5,3.0,11.0,opel,mokka
FORD EcoSport AZ62985,16099,202105.0,27517,2,0,6,3.0,11.0,ford,ecosport
Lancia Ypsilon 1.2 69 CV 5 porte GPL Ecochic Gold,9900,201902.0,90689,4,0,6,2.0,11.0,lancia,ypsilon
MG ZS PP91749,14899,202309.0,19248,2,0,6,3.0,11.0,mg,zs
AUDI A3 SPB 35 TDI S tronic S line edition Resty,35900,202406.0,12000,1,2,6,2.0,11.0,audi,a3
Citroen C3 PureTech 110 S&S Elle,12900,202303.0,49455,2,0,6,2.0,11.0,citroen,c3
OPEL Corsa Corsa 5p 1.4 Innovation (cosmo) Gpl 9,5990,201702.0,189309,4,0,6,2.0,11.0,opel,corsa
Bmw X2 M X2 xDriveM35i CON SOLI 20.000 km strafull,41990,202012.0,19000,2,1,6,3.0,11.0,bmw,x2
Fiat 500l - 2017,9500,201706.0,230000,1,0,6,2.0,11.0,fiat,500l
AUDI A3 SPB 35 TDI S tronic S line edition Resty,35900,202406.0,11800,1,2,6,2.0,11.0,audi,a3
AUDI A3 SPB 35 TDI S tronic S line edition Resty,34900,202406.0,21000,1,2,6,2.0,11.0,audi,a3
NISSAN Qashqai 1.6 dCi 4WD 360,10990,201406.0,126981,1,0,5,3.0,11.0,nissan,qashqai
Jeep Renegade 1.0 T3 Limited,17800,202302.0,57700,2,0,6,3.0,11.0,jeep,renegade
SUZUKI Vitara VL16615,17599,201811.0,23917,2,0,6,3.0,11.0,suzuki,vitara
VOLKSWAGEN Polo GTI 1.8 5p. BlueMotion Technology,11990,201512.0,118391,2,0,6,2.0,11.0,volkswagen,polo
PEUGEOT 208 PureTech 75 cv Active PROMO CAR SERE,13990,202205.0,58992,2,0,6,2.0,11.0,peugeot,208
Jeep Renegade 1.0 T3 Limited,18200,202011.0,57200,2,0,6,3.0,11.0,jeep,renegade
Fiat 500 1.2 Rockstar OK NEO PATENTATI,9890,201910.0,67650,2,0,6,2.0,11.0,fiat,500
FORD Focus GV86237,14599,201905.0,52694,2,0,6,5.0,11.0,ford,focus
AUDI A3 SPB 35 TDI S tronic S line edition Resty,34900,202406.0,23000,1,2,6,2.0,11.0,audi,a3
FIAT 500L 1.4 95 CV Pop Star GPL-UNIPRO,8950,201603.0,138314,4,0,6,1.0,11.0,fiat,500l
JEEP Renegade UH33967,13199,201905.0,89781,2,0,6,3.0,11.0,jeep,renegade
SKODA Kamiq TJ90041,19299,202303.0,29170,2,0,6,3.0,11.0,skoda,kamiq
CITROEN C3 PureTech 82 S&S Feel,10000,201909.0,28000,2,0,6,2.0,11.0,citroen,c3
HYUNDAI Tucson 1.6 hev Exellence 2wd auto,24500,202103.0,68795,3,1,6,3.0,11.0,hyundai,tucson
OPEL Mokka X XV16570,17199,202204.0,42497,2,0,6,3.0,11.0,opel,mokka
HYUNDAI Kona CB51956,17299,201807.0,48630,2,1,6,3.0,11.0,hyundai,kona
MG ZS MP22923,15199,202204.0,65285,2,0,6,3.0,11.0,mg,zs
Fiat Panda 1.0 FireFly S&S Hybrid Easy,10400,202102.0,54200,3,0,6,2.0,11.0,fiat,panda
VOLKSWAGEN T-Cross 1.0 TSI 110CV GPL Advanced LE,17500,202209.0,77000,4,0,6,3.0,11.0,volkswagen,t-cross
FIAT Sedici - 2010,6000,201012.0,92000,2,0,5,3.0,11.0,fiat,sedici
KIA Sportage GX21487,17499,202107.0,44202,2,0,6,3.0,11.0,kia,sportage
PEUGEOT 3008 TL03529,16799,201902.0,49075,2,1,6,3.0,11.0,peugeot,3008
Peugeot 206 1.6 HDi FAP CC RC Line,4300,200605.0,193961,1,0,4,4.0,11.0,peugeot,206
RENAULT Captur JB79887,12099,201905.0,83731,2,0,6,3.0,11.0,renault,captur
AUDI A3 SPB 35 TDI S tronic S line edition Resty,34400,202406.0,26000,1,2,6,2.0,11.0,audi,a3
PEUGEOT 2008 EA61020,19999,202109.0,50926,2,1,6,3.0,11.0,peugeot,2008
AUDI Q2 35 TDI S tronic S line Edition,33500,202404.0,27800,1,2,6,3.0,11.0,audi,q2
Porsche Cayenne - 2019,45000,201905.0,145000,2,1,6,3.0,11.0,porsche,cayenne
FIAT Doblo Doblò 1ª serie 1.6i 16V cat Malibù GP,2790,200306.0,279105,4,0,3,1.0,11.0,fiat,doblo
AUDI A3 SPB 35 TDI S tronic S line edition Resty,32900,202406.0,29000,1,2,6,2.0,11.0,audi,a3
PEUGEOT 2008 DZ69231,9199,201611.0,102030,2,0,6,3.0,11.0,peugeot,2008
Citroen C3 PureTech 82 Exclusive,6990,201410.0,88509,2,1,6,2.0,11.0,citroen,c3
KIA Carens ME40583,9899,201609.0,101791,2,0,6,1.0,11.0,kia,carens
SEAT Ateca PW75649,24399,202302.0,26563,2,1,6,3.0,11.0,seat,ateca
RENAULT Captur JZ62145,13799,201910.0,67709,2,0,6,3.0,11.0,renault,captur
FIAT Punto 1.4 8V 77CV GPL 5 porte Lounge,3950,201203.0,239995,4,0,5,2.0,11.0,fiat,punto
AUDI Q3 SPB 40 TDI quattro S tronic S line editi,51900,202505.0,1,1,2,6,3.0,11.0,audi,q3
OPEL Mokka SC77061,22399,202404.0,6834,2,1,6,3.0,11.0,opel,mokka
VOLVO XC40 JN79756,26199,202303.0,32650,2,0,6,3.0,11.0,volvo,xc40
BMW X1 LV61853,16899,201609.0,59954,2,0,6,3.0,11.0,bmw,x1
SKODA Kamiq YX79213,18699,202110.0,33614,2,1,6,3.0,11.0,skoda,kamiq
MINI Countryman HK92657,31299,202103.0,57854,2,1,6,3.0,11.0,mini,countryman
Skoda Fabia 1.0 MPI EVO 80 CV Ambition,11900,202307.0,8000,2,0,6,2.0,11.0,skoda,fabia
OPEL Mokka SM28943,8499,201402.0,95172,2,0,5,3.0,11.0,opel,mokka
FIAT 500L XA71522,13599,202205.0,59895,2,0,6,1.0,11.0,fiat,500l
OPEL Crossland X MB58070,12099,202010.0,35682,2,0,6,3.0,11.0,opel,crossland x
FORD Kuga WU30465,16499,202111.0,67302,2,0,6,3.0,11.0,ford,kuga
HYUNDAI Tucson SE31937,22599,202206.0,43180,2,0,6,3.0,11.0,hyundai,tucson
Jeep renegade my22 1.6mtj 130cv,20500,202205.0,49000,1,0,6,3.0,11.0,jeep,renegade
RENAULT Captur AB94738,13899,202006.0,138514,2,2,6,3.0,11.0,renault,captur
Opel Corsa 1.2 5 porte Advance,8900,201908.0,10856,2,0,6,2.0,11.0,opel,corsa
AUDI A1 SPB 30 TFSI 116CV Identity Black S-line,26900,202407.0,16700,2,1,6,2.0,11.0,audi,a1
OPEL Karl FW59936,9999,201802.0,13748,2,0,6,1.0,11.0,opel,karl
FORD EcoSport 1.0 EcoBoost 125 CV Start&Stop Tit,14000,202103.0,53000,2,0,6,3.0,11.0,ford,ecosport
VOLKSWAGEN T-Cross PM17224,17099,202205.0,33014,2,0,6,3.0,11.0,volkswagen,t-cross
VOLKSWAGEN Taigo MX58738,23299,202210.0,31281,2,1,6,3.0,11.0,volkswagen,taigo
SUBARU XV FD90164,14199,201703.0,60290,2,1,6,3.0,11.0,subaru,xv
Ford Kuga 2.0 TDCi 136 CV 4WD Titanium DPF,6500,201001.0,144053,1,0,4,5.0,11.0,ford,kuga
RENAULT Clio TCe 12V 90 CV GPL 5 Neopatentati.,9000,201811.0,113457,4,0,6,2.0,11.0,renault,clio
AUDI A1 SPB 30 TFSI S tronic S line edition,26500,202404.0,14900,2,1,6,2.0,11.0,audi,a1
Mazda CX-5 2.2L Skyactiv-D 184 CV aut. AWD Ex...,36500,202309.0,17000,1,1,6,3.0,11.0,mazda,cx-5
ALFA ROMEO Stelvio KW51368,23599,201804.0,73803,2,1,6,3.0,11.0,alfa romeo,romeo stelvio
FIAT 500X YD72785,15699,202104.0,31269,2,1,6,3.0,11.0,fiat,500x
HYUNDAI Tucson HH13212,20399,201902.0,36345,2,1,6,3.0,11.0,hyundai,tucson
MG ZS CH97818,14499,202210.0,6747,2,0,6,3.0,11.0,mg,zs
FORD EcoSport WA80108,9799,201609.0,98596,2,0,6,3.0,11.0,ford,ecosport
RENAULT Captur JR24614,13699,201905.0,45766,2,0,6,3.0,11.0,renault,captur
Volkswagen Touareg 3.0 V6 TDI SCR Style,25900,201912.0,181161,1,1,6,3.0,11.0,volkswagen,touareg
Fiat Panda Cross 0.9 TwinAir Turbo S&S 4x4,13400,201604.0,67000,2,0,6,2.0,11.0,fiat,panda cross
CITROEN C3 Aircross EY66479,13399,202104.0,74296,2,0,6,3.0,11.0,citroen,c3 aircross
DACIA Jogger WC57700,16299,202206.0,48678,2,0,6,1.0,11.0,dacia,jogger
BMW X2 YX82530,24499,202007.0,62039,2,1,6,3.0,11.0,bmw,x2
KIA Venga EY64413,8599,201603.0,52594,2,0,6,1.0,11.0,kia,venga
ALFA ROMEO MiTo 1.4 78 CV 8V S&S Progression,4900,201105.0,133942,2,0,5,0.0,11.0,alfa romeo,romeo mito
VOLKSWAGEN T-Cross RA99117,22799,202205.0,16868,2,1,6,3.0,11.0,volkswagen,t-cross
FORD Kuga CX11256,14599,201703.0,21831,2,0,6,3.0,11.0,ford,kuga
PEUGEOT 207 1.6 HDi 90CV 3p. Energie ADATTA NEOP,2950,200805.0,139000,1,0,4,0.0,11.0,peugeot,207
AUDI Q8 50 TDI 286 CV quattro tiptronic S line e,90000,202504.0,1,3,1,6,3.0,11.0,audi,q8
MINI Countryman ND53809,25999,202006.0,100302,2,1,6,3.0,11.0,mini,countryman
Nissan Juke 1.0 DIG-T N-Connecta 114CV,17900,202111.0,11770,2,0,6,3.0,11.0,nissan,juke
HYUNDAI iX35 2.0 CRDi 4WD Xpossible NEOPATENTATI,11900,201503.0,103986,1,0,5,3.0,11.0,hyundai,ix35
RENAULT Kadjar YH74264,10299,201605.0,98724,2,0,6,3.0,11.0,renault,kadjar
FIAT 500X HN90368,12999,201805.0,71329,2,1,6,3.0,11.0,fiat,500x
PORSCHE 911 3.4 Carrera Coupé 350 CV BOOK TAGLIA,67950,201203.0,119000,2,1,5,,11.0,porsche,911
AUDI A3 SPB 35 TDI S tronic S line edition Resty,34900,202406.0,26000,1,2,6,2.0,11.0,audi,a3
OPEL Mokka X ZG71216,17099,202202.0,57569,2,0,6,3.0,11.0,opel,mokka
MAZDA CX-3 EL22086,12799,201512.0,61218,2,0,6,3.0,11.0,mazda,cx-3
Audi A1 30TFSI Valutiamo usato//noleggio,18990,201911.0,100,2,1,6,2.0,11.0,audi,a1
SEAT Leon EV07536,19299,202108.0,58114,2,0,6,5.0,11.0,seat,leon
Citroen C3 PureTech 82 Live Edition,6500,201601.0,131000,2,0,6,2.0,11.0,citroen,c3
Seat Ibiza 1.0 tgi Business 90cv IDONEA NEOPATENTA,11300,202107.0,53400,5,0,6,2.0,11.0,seat,ibiza
Fiat Tipo 1.0 5 porte Cross,14900,202112.0,53787,2,0,6,2.0,11.0,fiat,tipo
Fiat 500L 1.3 Multijet 85 CV Panoramic Edition Bia,6900,201401.0,101425,1,0,5,1.0,11.0,fiat,500l
Toyota Yaris 1.0 5 porte Sol,4890,200612.0,130293,2,0,4,2.0,11.0,toyota,yaris
FIAT 500L JG31805,12799,202009.0,36978,2,0,6,1.0,11.0,fiat,500l
CITROEN C4 Cactus FY46002,8599,201612.0,86598,2,0,6,3.0,11.0,citroen,c4 cactus
Fiat Panda 1.3 MJT 16V DPF 4x4 Climbing,6900,201207.0,132107,1,0,5,2.0,11.0,fiat,panda
Audi A3 S3 SPB TFSI 310 CV quattro S tronic sport,31286,202203.0,31500,2,1,6,2.0,11.0,audi,a3
FIAT 500X LW66023,13199,202007.0,82518,2,0,6,3.0,11.0,fiat,500x
Renault Captur 1.6 E-Tech phev Intens 160cv,19900,202104.0,42944,3,1,6,3.0,11.0,renault,captur
AUDI Q2 30 TDI S tronic S line Edition,31500,202402.0,23189,1,2,6,3.0,11.0,audi,q2
VOLKSWAGEN T-Cross JA56707,19999,202205.0,30457,2,0,6,3.0,11.0,volkswagen,t-cross
PORSCHE Cayenne Coupé 4.0 V8 549 CV TURBO,58950,201906.0,185000,2,1,6,3.0,11.0,porsche,cayenne
Ford B-Max 1.0 EcoBoost 100 CV Titanium,6500,201210.0,150000,2,0,5,1.0,11.0,ford,b-max
VOLKSWAGEN T-Cross UE84463,15899,202009.0,94691,2,0,6,3.0,11.0,volkswagen,t-cross
Fiat Panda 1.0 FireFly S&S Hybrid City Cross,12490,202402.0,14000,3,0,6,6.0,11.0,fiat,panda
Fiat Panda 1.0 FireFly S&S Hybrid City Cross,12490,202402.0,14000,3,0,6,6.0,11.0,fiat,panda
FORD EcoSport MP23650,17199,202209.0,12802,2,0,6,3.0,11.0,ford,ecosport
VOLKSWAGEN Golf Sportsvan TZ51537,14499,201509.0,68204,2,1,6,1.0,11.0,volkswagen,golf
Renault Clio TCe 100 CV GPL 5 porte Evolution,14900,202404.0,19000,4,0,6,2.0,11.0,renault,clio
CITROEN C3 Aircross JN11658,13299,202008.0,39313,2,0,6,3.0,11.0,citroen,c3 aircross
NISSAN Juke FN97571,14799,202011.0,51158,2,0,6,3.0,11.0,nissan,juke
AUDI A3 SPB 35 TFSI S tronic S line edition,32500,202403.0,22000,3,2,6,2.0,11.0,audi,a3
Alfa Romeo Stelvio 2.2 t Veloce Q4 210cv auto,41990,202404.0,16927,1,1,6,3.0,11.0,alfa romeo,romeo stelvio
FIAT Panda 1.0 FireFly S&S Hybrid PROMO FINANZIA,11490,202503.0,10,3,0,6,2.0,11.0,fiat,panda
FIAT 500L GE24062,12899,202010.0,45139,2,0,6,1.0,11.0,fiat,500l
Jeep Renegade 1.0 T3 Longitude 120CV + GPL A.M.,16800,202212.0,38818,2,0,6,3.0,11.0,jeep,renegade
OPEL Crossland X CM32253,11599,201909.0,40695,2,0,6,3.0,11.0,opel,crossland x
VOLKSWAGEN T-Cross XP40428,16999,202002.0,92244,2,1,6,3.0,11.0,volkswagen,t-cross
VOLKSWAGEN T-Roc UA04727,16099,201802.0,102414,2,0,6,3.0,11.0,volkswagen,t-roc
VOLKSWAGEN Polo 1.2 TDI 75 CV DPF 5 p. Comfortli,5950,201207.0,119000,1,0,5,2.0,11.0,volkswagen,polo
RENAULT Captur NE08136,12499,201907.0,48408,2,0,6,3.0,11.0,renault,captur
VOLKSWAGEN Taigo NU17095,20399,202302.0,21995,2,0,6,3.0,11.0,volkswagen,taigo
JEEP Renegade WL72600,17499,202108.0,69683,2,1,6,3.0,11.0,jeep,renegade
AUDI Q3 EB27480,39199,202111.0,39570,2,1,6,3.0,11.0,audi,q3
AUDI Q3 EF73180,28599,202009.0,51262,2,0,6,3.0,11.0,audi,q3
AUDI A3 SPB 35 TFSI S tronic S line edition,34900,202407.0,21000,3,2,6,2.0,11.0,audi,a3
AUDI A1 SPB 30TFSI S line C.Play/LED,23500,202402.0,23400,2,0,6,2.0,11.0,audi,a1
BMW X5 xdrive25d Msport auto,48900,201910.0,46469,1,1,6,3.0,11.0,bmw,x5
HONDA CR-V ER70322,21199,201901.0,80028,2,0,6,3.0,11.0,honda,cr-v
CITROEN C3 Aircross LN60677,11999,201908.0,63183,2,0,6,3.0,11.0,citroen,c3 aircross
FIAT 500X TF22844,12299,201811.0,98431,2,0,6,3.0,11.0,fiat,500x
Peugeot 5008 BlueHDi 120 S&S EAT6 Crossway,16000,201801.0,160000,1,1,6,3.0,11.0,peugeot,5008
